"","會員編號","櫃位名稱","課別名稱","商品類別名稱","全館消費金額","全館交易筆數","統計日期","性別","年齡層","最近消費日期","累積消費頻率","累積消費金額","卡友分群類別名稱"
"208","108045","33016_ESPRIT","03_服飾一課","進口少女服飾",3924,2,2011-07-17,"F","40-49歲",285,37,50101,"忠誠顧客"
"209","108045","11024_THE BODY SHOP","01_美用一課","少女彩妝保養",450,2,2012-01-12,"F","40-49歲",285,37,50101,"忠誠顧客"
"210","108045","11636_gamila secret","01_美用一課","臨時櫃",1200,2,2012-01-16,"F","40-49歲",285,37,50101,"忠誠顧客"
"211","108045","21018_LUCA STEFANEL","01_美用一課","女鞋",2392,2,2012-06-27,"F","40-49歲",285,37,50101,"忠誠顧客"
"212","108045","51623_GODIVA","05_美食一課","臨時櫃",543,2,2012-05-03,"F","40-49歲",285,37,50101,"忠誠顧客"
"213","108045","51019_明德素食園","05_美食一課","熟食",116,2,2012-05-04,"F","40-49歲",285,37,50101,"忠誠顧客"
"214","108045","51042_三巡海南雞飯","05_美食一課","熟食",165,2,2012-05-08,"F","40-49歲",285,37,50101,"忠誠顧客"
"215","108045","51038_意廬","05_美食一課","西點麵包",50,2,2012-06-01,"F","40-49歲",285,37,50101,"忠誠顧客"
"216","108045","33016_ESPRIT","03_服飾一課","進口少女服飾",4020,2,2012-06-10,"F","40-49歲",285,37,50101,"忠誠顧客"
"217","108045","33016_ESPRIT","03_服飾一課","進口少女服飾",-1485,4,2012-06-11,"F","40-49歲",285,37,50101,"忠誠顧客"
"218","108045","51019_明德素食園","05_美食一課","熟食",215,2,2012-06-15,"F","40-49歲",285,37,50101,"忠誠顧客"
"219","108045","33016_ESPRIT","03_服飾一課","進口少女服飾",2052,2,2012-09-23,"F","40-49歲",285,37,50101,"忠誠顧客"
"220","108045","41003_NET","04_服飾二課","國產中性服飾",384,2,2012-07-14,"F","40-49歲",285,37,50101,"忠誠顧客"
"221","108045","11047_AVEDA","01_美用一課","化妝品",1200,2,2012-07-19,"F","40-49歲",285,37,50101,"忠誠顧客"
"222","108045","11051_gamila  secret","01_美用一課","沐浴香氛",3616,2,2012-09-23,"F","40-49歲",285,37,50101,"忠誠顧客"
"223","108045","42006_EDWIN","04_服飾二課","牛仔服飾",2531,2,2012-10-10,"F","40-49歲",285,37,50101,"忠誠顧客"
"224","108045","11047_AVEDA","01_美用一課","化妝品",1140,2,2012-12-28,"F","40-49歲",285,37,50101,"忠誠顧客"
"225","108045","11051_gamila  secret","01_美用一課","沐浴香氛",2120,2,2013-05-09,"F","40-49歲",285,37,50101,"忠誠顧客"
"226","108045","31017_ZARA","03_服飾一課","進口服飾名店",4270,1,2013-06-23,"F","40-49歲",285,37,50101,"忠誠顧客"
"227","108045","71002_台隆手創館","02_美用二課","專門大店",298,1,2013-12-20,"F","40-49歲",285,37,50101,"忠誠顧客"
"228","108045","53001_JASONS超市","05_美食一課","超市",623,1,2015-03-22,"F","40-49歲",285,37,50101,"忠誠顧客"
"229","108045","11036_阿原肥皂","01_美用一課","沐浴香氛",750,2,2015-01-30,"F","40-49歲",285,37,50101,"忠誠顧客"
"230","108045","22058_OUT DOOR","02_美用二課","中性雜貨配件",4865,4,2014-11-22,"F","40-49歲",285,37,50101,"忠誠顧客"
"231","108045","41027_adidas originals","04_服飾二課","進口中性服飾",3272,2,2014-11-22,"F","40-49歲",285,37,50101,"忠誠顧客"
"232","108045","43036_CONVERSE","04_服飾二課","運動名店",390,2,2014-11-22,"F","40-49歲",285,37,50101,"忠誠顧客"
"233","108045","52018_Bugel Bagel","05_美食一課","西點麵包",100,2,2014-03-16,"F","40-49歲",285,37,50101,"忠誠顧客"
"234","108045","52018_Bugel Bagel","05_美食一課","西點麵包",145,2,2014-04-18,"F","40-49歲",285,37,50101,"忠誠顧客"
"235","108376","51623_GODIVA","05_美食一課","臨時櫃",794,1,2011-09-04,"M","30-39歲",1110,18,58979,"流失顧客"
"236","108376","12019_Modern Girl","02_美用二課","少女內衣",3019,1,2011-09-03,"M","30-39歲",1110,18,58979,"流失顧客"
"237","108376","71002_台隆手創館","02_美用二課","專門大店",2189,1,2011-09-04,"M","30-39歲",1110,18,58979,"流失顧客"
"238","108376","34005_Hana+Hana","03_服飾一課","國產少女服飾",2200,1,2011-09-03,"M","30-39歲",1110,18,58979,"流失顧客"
"239","108376","54023_STARBUCKS COFFEE","06_美食二課","CAFE",145,1,2011-09-06,"M","30-39歲",1110,18,58979,"流失顧客"
"240","108376","12602_黛安芬","02_美用二課","臨時櫃",3270,2,2011-09-04,"M","30-39歲",1110,18,58979,"流失顧客"
"241","108376","33014_OZOC","03_服飾一課","進口個性服飾",3822,1,2011-09-06,"M","30-39歲",1110,18,58979,"流失顧客"
"242","108376","91002_虛擬櫃(營業一部)","01_美用一課","臨時櫃",3984,1,2011-09-03,"M","30-39歲",1110,18,58979,"流失顧客"
"243","108376","44009_CROWN","02_美用二課","中性雜貨配件",4980,2,2011-11-24,"M","30-39歲",1110,18,58979,"流失顧客"
"244","108376","71002_台隆手創館","02_美用二課","專門大店",890,2,2011-09-06,"M","30-39歲",1110,18,58979,"流失顧客"
"245","108376","91002_虛擬櫃(營業一部)","01_美用一課","臨時櫃",7172,2,2011-09-04,"M","30-39歲",1110,18,58979,"流失顧客"
"246","108376","44009_CROWN","02_美用二課","中性雜貨配件",4980,1,2012-05-05,"M","30-39歲",1110,18,58979,"流失顧客"
"247","108376","22018_布可愛","02_美用二課","雜貨配件",784,2,2012-05-10,"M","30-39歲",1110,18,58979,"流失顧客"
"248","108376","31017_ZARA","03_服飾一課","進口服飾名店",690,1,2012-07-01,"M","30-39歲",1110,18,58979,"流失顧客"
"249","108376","54023_STARBUCKS COFFEE","06_美食二課","CAFE",420,3,2012-07-01,"M","30-39歲",1110,18,58979,"流失顧客"
"250","108376","11036_阿原肥皂","01_美用一課","沐浴香氛",750,2,2012-07-01,"M","30-39歲",1110,18,58979,"流失顧客"
"251","108376","52006_寶泉","05_美食一課","伴手禮品",100,2,2012-07-01,"M","30-39歲",1110,18,58979,"流失顧客"
"252","108376","44007_mont-bell","04_服飾二課","戶外休閒服飾",18790,4,2012-12-17,"M","30-39歲",1110,18,58979,"流失顧客"
"253","108438","71002_台隆手創館","02_美用二課","專門大店",168,1,2011-02-04,"F","30-39歲",531,8,13326,"警戒顧客"
"254","108438","41007_JEEP","04_服飾二課","進口中性服飾",1080,2,2011-02-04,"F","30-39歲",531,8,13326,"警戒顧客"
"255","108438","51033_Milk Houses","05_美食一課","西點麵包",100,2,2011-02-04,"F","30-39歲",531,8,13326,"警戒顧客"
"256","108438","43002_adidas & originals","04_服飾二課","運動名店",2120,2,2011-02-04,"F","30-39歲",531,8,13326,"警戒顧客"
"257","108438","61019_Sanmin-sanx","06_美食二課","轉運站商店",465,2,2011-02-04,"F","30-39歲",531,8,13326,"警戒顧客"
"258","108438","42001_levis","04_服飾二課","牛仔服飾",7103,2,2013-02-12,"F","30-39歲",531,8,13326,"警戒顧客"
"259","108438","11656_Aromart","01_美用一課","臨時櫃",580,2,2013-02-12,"F","30-39歲",531,8,13326,"警戒顧客"
"260","108438","22030_ROOTOTE","02_美用二課","女包",1710,2,2014-07-19,"F","30-39歲",531,8,13326,"警戒顧客"
"261","109564","51026_漢爾斯","05_美食一課","冰品輕食",60,1,2012-06-01,"F","30-39歲",286,16,12805,"警戒顧客"
"262","109564","51029_Yamazaki山崎麵包","05_美食一課","西點麵包",160,2,2012-06-01,"F","30-39歲",286,16,12805,"警戒顧客"
"263","109564","51045_奉茶亭B3F","05_美食一課","冰品輕食",60,1,2012-06-01,"F","30-39歲",286,16,12805,"警戒顧客"
"264","109564","51003_雪嶽山","05_美食一課","熟食",594,2,2012-06-15,"F","30-39歲",286,16,12805,"警戒顧客"
"265","109564","51026_漢爾斯","05_美食一課","冰品輕食",131,2,2012-06-15,"F","30-39歲",286,16,12805,"警戒顧客"
"266","109564","54057_saladay","06_美食二課","TO GO",190,2,2012-12-13,"F","30-39歲",286,16,12805,"警戒顧客"
"267","109564","51050_海壽司","05_美食一課","熟食",1510,2,2012-09-07,"F","30-39歲",286,16,12805,"警戒顧客"
"268","109564","51050_海壽司","05_美食一課","熟食",1020,2,2012-08-17,"F","30-39歲",286,16,12805,"警戒顧客"
"269","109564","52011_固德威歐式美食","05_美食一課","熟食",1000,2,2012-09-07,"F","30-39歲",286,16,12805,"警戒顧客"
"270","109564","46009_FIC","04_服飾二課","國產男士流行",2780,1,2012-12-11,"F","30-39歲",286,16,12805,"警戒顧客"
"271","109564","54052_SUBWAY","06_美食二課","TO GO",180,1,2012-12-11,"F","30-39歲",286,16,12805,"警戒顧客"
"272","109564","54013_饗食天堂","06_美食二課","主題餐廳",2171,2,2012-12-20,"F","30-39歲",286,16,12805,"警戒顧客"
"273","109564","51065_雪嶽山","05_美食一課","熟食",440,2,2013-06-03,"F","30-39歲",286,16,12805,"警戒顧客"
"274","109564","52601_新巴黎香草麻辣滷味","05_美食一課","臨時櫃",260,2,2013-06-03,"F","30-39歲",286,16,12805,"警戒顧客"
"275","109564","54052_SUBWAY","06_美食二課","TO GO",109,2,2013-06-03,"F","30-39歲",286,16,12805,"警戒顧客"
"276","109564","52010_快車肉乾","05_美食一課","伴手禮品",2140,2,2015-03-21,"F","30-39歲",286,16,12805,"警戒顧客"
"277","110304","54012_傳鮮樓","06_美食二課","主題餐廳",22440,4,2012-01-29,"F","50-59歲",138,21,54140,"忠誠顧客"
"278","110304","51046_貝諾pasta","05_美食一課","熟食",180,2,2013-04-14,"F","50-59歲",138,21,54140,"忠誠顧客"
"279","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2189,1,2013-01-28,"F","50-59歲",138,21,54140,"忠誠顧客"
"280","110304","41003_NET","04_服飾二課","國產中性服飾",294,2,2013-02-12,"F","50-59歲",138,21,54140,"忠誠顧客"
"281","110304","54009_元定食","06_美食二課","主題餐廳",1652,2,2013-02-12,"F","50-59歲",138,21,54140,"忠誠顧客"
"282","110304","54032_繼光香香雞","06_美食二課","TO GO",100,2,2013-02-12,"F","50-59歲",138,21,54140,"忠誠顧客"
"283","110304","71002_台隆手創館","02_美用二課","專門大店",350,1,2013-02-12,"F","50-59歲",138,21,54140,"忠誠顧客"
"284","110304","51025_廣安階","05_美食一課","冰品輕食",80,2,2013-03-10,"F","50-59歲",138,21,54140,"忠誠顧客"
"285","110304","51025_廣安階","05_美食一課","冰品輕食",129,2,2013-04-14,"F","50-59歲",138,21,54140,"忠誠顧客"
"286","110304","51608_TAKOR","05_美食一課","臨時櫃",100,2,2013-04-14,"F","50-59歲",138,21,54140,"忠誠顧客"
"287","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2134,2,2013-08-03,"F","50-59歲",138,21,54140,"忠誠顧客"
"288","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2761,2,2013-11-09,"F","50-59歲",138,21,54140,"忠誠顧客"
"289","110304","24004_樺琦屋","02_美用二課","眼鏡鐘錶",5360,2,2015-03-07,"F","50-59歲",138,21,54140,"忠誠顧客"
"290","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2486,2,2015-03-07,"F","50-59歲",138,21,54140,"忠誠顧客"
"291","110304","54012_傳鮮樓","06_美食二課","主題餐廳",3113,2,2015-05-09,"F","50-59歲",138,21,54140,"忠誠顧客"
"292","110304","73615_PAUL FRANK","02_美用二課","臨時櫃",539,2,2015-05-09,"F","50-59歲",138,21,54140,"忠誠顧客"
"293","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2794,2,2015-08-09,"F","50-59歲",138,21,54140,"忠誠顧客"
"294","110304","54056_Alleycat's","06_美食二課","主題餐廳",1397,2,2015-08-16,"F","50-59歲",138,21,54140,"忠誠顧客"
"295","110304","54012_傳鮮樓","06_美食二課","主題餐廳",1466,2,2014-08-08,"F","50-59歲",138,21,54140,"忠誠顧客"
"296","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2431,2,2014-11-16,"F","50-59歲",138,21,54140,"忠誠顧客"
"297","110304","54012_傳鮮樓","06_美食二課","主題餐廳",2145,2,2014-03-22,"F","50-59歲",138,21,54140,"忠誠顧客"
"298","110530","51625_橋本木材麵包","05_美食一課","臨時櫃",150,2,2011-03-22,"F","60歲以上",843,7,1766,"流失顧客"
"299","110530","51016_北平田園","05_美食一課","熟食",130,2,2011-05-19,"F","60歲以上",843,7,1766,"流失顧客"
"300","110530","51004_GINZA洋食","05_美食一課","熟食",145,2,2011-07-16,"F","60歲以上",843,7,1766,"流失顧客"
"301","110530","54012_傳鮮樓","06_美食二課","主題餐廳",996,2,2011-07-16,"F","60歲以上",843,7,1766,"流失顧客"
"302","110530","51008_韓州豆腐鍋","05_美食一課","熟食",140,2,2012-02-17,"F","60歲以上",843,7,1766,"流失顧客"
"303","110530","51068_萬年排骨","05_美食一課","熟食",130,2,2012-12-24,"F","60歲以上",843,7,1766,"流失顧客"
"304","110530","51070_SAISON du SOLEIL","05_美食一課","西點麵包",75,2,2013-09-10,"F","60歲以上",843,7,1766,"流失顧客"
"305","111066","22040_CERVO","02_美用二課","雜貨配件",2290,2,2012-01-31,"F","50-59歲",20,11,29343,"警戒顧客"
"306","111066","51042_三巡海南雞飯","05_美食一課","熟食",250,2,2012-02-01,"F","50-59歲",20,11,29343,"警戒顧客"
"307","111066","22610_BARTACK","02_美用二課","臨時櫃",1280,2,2012-01-31,"F","50-59歲",20,11,29343,"警戒顧客"
"308","111066","33016_ESPRIT","03_服飾一課","進口少女服飾",-1074,4,2012-02-01,"F","50-59歲",20,11,29343,"警戒顧客"
"309","111066","33016_ESPRIT","03_服飾一課","進口少女服飾",12564,2,2012-01-31,"F","50-59歲",20,11,29343,"警戒顧客"
"310","111066","11041_KRYOLAN","01_美用一課","少女彩妝保養",400,2,2012-02-01,"F","50-59歲",20,11,29343,"警戒顧客"
"311","111066","23012_Angely","02_美用二課","少女飾品",1000,2,2015-06-05,"F","50-59歲",20,11,29343,"警戒顧客"
"312","111066","34005_Hana+Hana","03_服飾一課","國產少女服飾",1526,2,2015-07-17,"F","50-59歲",20,11,29343,"警戒顧客"
"313","111066","22679_O BAG FACTORY","02_美用二課","臨時櫃",4788,2,2015-08-11,"F","50-59歲",20,11,29343,"警戒顧客"
"314","111066","33607_fantasy","03_服飾一課","進口少淑女服飾",1990,2,2015-08-11,"F","50-59歲",20,11,29343,"警戒顧客"
"315","111066","22679_O BAG FACTORY","02_美用二課","臨時櫃",1080,2,2015-12-12,"F","50-59歲",20,11,29343,"警戒顧客"
"316","111066","11010_第一化工","01_美用一課","少女彩妝保養",2175,2,2014-10-11,"F","50-59歲",20,11,29343,"警戒顧客"
"317","111237","11021_E-nail","01_美用一課","少女彩妝保養",892,2,2011-01-09,"F","30-39歲",2,59,152483,"VIP顧客"
"318","111237","61621_葵蒂絲巧克力莊園","06_美食二課","臨時櫃",600,2,2011-01-09,"F","30-39歲",2,59,152483,"VIP顧客"
"319","111237","33016_ESPRIT","03_服飾一課","進口少女服飾",1980,2,2011-03-13,"F","30-39歲",2,59,152483,"VIP顧客"
"320","111237","42006_EDWIN","04_服飾二課","牛仔服飾",2690,2,2011-04-10,"F","30-39歲",2,59,152483,"VIP顧客"
"321","111237","54009_元定食","06_美食二課","主題餐廳",700,2,2011-04-10,"F","30-39歲",2,59,152483,"VIP顧客"
"322","111237","51041_布藍里","05_美食一課","西點麵包",125,2,2011-06-05,"F","30-39歲",2,59,152483,"VIP顧客"
"323","111237","43009_LANDBAS","02_美用二課","中性雜貨配件",688,2,2011-04-10,"F","30-39歲",2,59,152483,"VIP顧客"
"324","111237","73007_GOOD DAY","02_美用二課","雜貨配件",340,2,2011-06-05,"F","30-39歲",2,59,152483,"VIP顧客"
"325","111237","43003_PUMA","04_服飾二課","運動名店",6077,2,2011-03-13,"F","30-39歲",2,59,152483,"VIP顧客"
"326","111237","54006_金色三麥","06_美食二課","主題餐廳",1678,2,2011-03-25,"F","30-39歲",2,59,152483,"VIP顧客"
"327","111237","42604_EDWIN聯合特賣會","04_服飾二課","臨時櫃",4075,2,2011-03-13,"F","30-39歲",2,59,152483,"VIP顧客"
"328","111237","72005_Apple","02_美用二課","3C",2245,2,2011-06-05,"F","30-39歲",2,59,152483,"VIP顧客"
"329","111237","71002_台隆手創館","02_美用二課","專門大店",399,1,2011-07-19,"F","30-39歲",2,59,152483,"VIP顧客"
"330","111237","51050_海壽司","05_美食一課","熟食",1450,2,2011-10-16,"F","30-39歲",2,59,152483,"VIP顧客"
"331","111237","11021_E-nail","01_美用一課","少女彩妝保養",2603,2,2011-07-19,"F","30-39歲",2,59,152483,"VIP顧客"
"332","111237","43002_adidas & originals","04_服飾二課","運動名店",2650,2,2011-09-07,"F","30-39歲",2,59,152483,"VIP顧客"
"333","111237","34604_S.D.G","03_服飾一課","臨時櫃",1832,2,2011-07-19,"F","30-39歲",2,59,152483,"VIP顧客"
"334","111237","43002_adidas & originals","04_服飾二課","運動名店",2490,2,2012-05-23,"F","30-39歲",2,59,152483,"VIP顧客"
"335","111237","54001_小檳城南洋茶餐廳","06_美食二課","主題餐廳",1180,2,2012-05-28,"F","30-39歲",2,59,152483,"VIP顧客"
"336","111237","51020_和田精緻涮涮鍋","05_美食一課","熟食",1260,2,2012-03-23,"F","30-39歲",2,59,152483,"VIP顧客"
"337","111237","22628_YOYOGO","02_美用二課","臨時櫃",4500,2,2012-05-28,"F","30-39歲",2,59,152483,"VIP顧客"
"338","111237","44607_蘋果泳裝","04_服飾二課","臨時櫃",2940,2,2012-04-28,"F","30-39歲",2,59,152483,"VIP顧客"
"339","111237","51002_凱林鐵板燒","05_美食一課","熟食",1660,2,2012-06-24,"F","30-39歲",2,59,152483,"VIP顧客"
"340","111237","51020_和田精緻涮涮鍋","05_美食一課","熟食",1780,2,2012-05-06,"F","30-39歲",2,59,152483,"VIP顧客"
"341","111237","73007_GOOD DAY","02_美用二課","雜貨配件",420,2,2012-05-28,"F","30-39歲",2,59,152483,"VIP顧客"
"342","111237","24001_框框","02_美用二課","眼鏡鐘錶",2880,2,2012-09-02,"F","30-39歲",2,59,152483,"VIP顧客"
"343","111237","11028_magic shop","01_美用一課","少女彩妝保養",18588,4,2012-12-02,"F","30-39歲",2,59,152483,"VIP顧客"
"344","111237","11028_magic shop","01_美用一課","少女彩妝保養",13008,6,2012-12-14,"F","30-39歲",2,59,152483,"VIP顧客"
"345","111237","42004_BLUE WAY+鬼洗","04_服飾二課","牛仔服飾",2384,2,2012-07-01,"F","30-39歲",2,59,152483,"VIP顧客"
"346","111237","43009_LANDBAS","02_美用二課","中性雜貨配件",2079,4,2012-07-01,"F","30-39歲",2,59,152483,"VIP顧客"
"347","111237","11053_benefit","01_美用一課","少女彩妝保養",1600,2,2013-01-04,"F","30-39歲",2,59,152483,"VIP顧客"
"348","111237","21064_Magic Mirror","01_美用一課","女鞋",3784,2,2013-10-10,"F","30-39歲",2,59,152483,"VIP顧客"
"349","111237","11053_benefit","01_美用一課","少女彩妝保養",4340,2,2013-07-23,"F","30-39歲",2,59,152483,"VIP顧客"
"350","111237","21065_ben&1966","01_美用一課","少女鞋",2880,2,2013-07-23,"F","30-39歲",2,59,152483,"VIP顧客"
"351","111237","54006_金色三麥","06_美食二課","主題餐廳",1914,2,2013-09-30,"F","30-39歲",2,59,152483,"VIP顧客"
"352","111237","21065_ben&1966","01_美用一課","少女鞋",4264,2,2013-10-10,"F","30-39歲",2,59,152483,"VIP顧客"
"353","111237","73010_CRAFTHOLIC","02_美用二課","生活雜貨",300,2,2013-12-10,"F","30-39歲",2,59,152483,"VIP顧客"
"354","111237","54034_愛爾蘭瘋薯","06_美食二課","CAFE",235,2,2013-07-23,"F","30-39歲",2,59,152483,"VIP顧客"
